-0,684824505674105
-0,649156972602549
-0,706559454885572
-0,636358245106581
-0,160184993948874
-0,153420677945679
0,429582182983673
-0,183583330914184
0,738372100395324
0,0858776555796514
-0,51592384349365
-0,907709214793383
-0,325198070763237
0,887528806872447
-0,789921098290906
-0,369988291230979
-0,420905366270293
0,150403144373746
-0,059096295879733
0,0145689514533471
0,17934716920338
-0,416529998842874
-0,106233199642148
-0,586586091474903
0,693578442415957
-0,22476405428013
0,296244812801594
0,303354281607715
0,0825265874539161
0,0350537845096801
-0,681775406786136
-0,331847855510119
-0,583718825869131
-0,651315477514321
0,345774870992533
-0,988544739777476
-0,296934730045933
-0,0712738163169817
0,0352028696961715
0,78296190210756
-0,129778806646252
0,24960886465833
0,479379750545779
-0,643652896230879
-0,977850698855636
0,199278294667266
0,220995185534002
-0,329888763525471
0,718702705446027
0,797730156126306
0,905088288665325
0,237685748952295
0,239671609010395
-0,887051572039282
-0,289101529535419
0,731705493168768
0,4570762270396
0,880026636589331
-0,329936687522538
-0,935420939668743
0,550334509252726
-0,873772098624041
0,7338900816319
-0,296681684114356
-0,232346937634212
0,81592401201647
0,676009611075749
-0,673882593248916
-0,458246064120087
-0,80137635851343
0,926946438814954
0,650368450046688
-0,884799725322425
0,157941802012707
-0,855652241900401
0,92973830454505
0,104090250611347
-0,46258030341127
-0,608735392619267
-0,505699852251308
0,554240760185868
-0,373866423672934
0,584651576161688
0,284796431327609
0,129965495844355
0,0805388442615693
0,428480535479486
-0,69666725382985
0,637786052021098
0,614069377823765
-0,445620966817076
-0,176961366635264
-0,741337128794443
-0,0293761906350852
-0,767372607145166
-0,25600670802221
0,51571878302643
-0,223938565339864
0,588694041403334
-0,793774710872106
0,523268683591517
-0,105122221217082
-0,871642699405385
0,520079063959457
0,870783717311352
-0,745280161381364
0,12248547427472
-0,918270193002313
0,96860066986112
-0,218839834080469
-0,372384757442579
-0,0803434695491304
0,488762029208598
-0,82423683527123
-0,489661699854611
-0,0757990670743394
-0,458423674785729
-0,55090634969571
0,573352820041288
0,687114218104218
-0,612556523463017
0,372676864905598
-0,311668645270014
-0,072315441943852
0,644244608303646
0,103907805450218
0,391705578841132
0,14457646531266
-0,0746855908421267
0,400354466121809
-0,58598047848138
-0,671971184048788
-0,0512743448146034
-0,814960681747161
-0,028968535842825
-0,34063701859705
-0,50222372426755
-0,935427487797769
0,414012714016257
-0,124754342774281
0,95805336998685
0,346750728481799
-0,665267923690969
-0,143374113898433
-0,0135458647336558
0,634722502732055
0,334276604156139
-0,917100293523213
-0,539714490780474
0,308426459929173
-0,797583033236481
0,0666251327221399
0,202708614618847
0,901579823299115
0,818781812590911
-0,849408181314081
-0,793453575947068
0,200672742538467
0,875834455655811
-0,233124088138865
-0,136985740222496
0,97790900896206
0,156415397839814
-0,431753796260689
-0,632859355599088
-0,700413573393791
0,970930875265473
0,303722710955759
0,204731700571595
0,850975318742439
-0,57357534280679
-0,522996186987961
0,0350809362880331
-0,301892837184431
0,729060848117369
0,0406927480551846
0,0379447885965671
0,831705468628418
0,941230422789804
-0,990477894428409
0,769631201294079
0,308805872364345
-0,315709043906866
0,6168879492287
0,19793749935829
0,34739438879648
0,125320201332364
0,0471458318862812
-0,633742494338072
-0,179560354528744
-0,547183442649983
0,297103533193983
-0,811261943453579
-0,352863197844878
-0,987768602551785
0,98014436102479
-0,809664669358015
0,76648587256972
-0,510514758299345
-0,313132291339865
0,663791627466582
-0,96944610679962
-0,121831994094808
-0,390689809522913
-0,117998197264037
0,72541315375148
-0,968455803565893
-0,495398548196721
-0,827481024818253
-0,221910935464274
0,112647030089352
-0,625159044575486
0,259442319748664
0,866312350084219
-0,00275528943294445
0,554208387413159
0,293618052868926
0,539527448611114
0,370308704381021
0,0197462556044321
0,174266225273845
-0,0762149566208082
-0,062534794706169
-0,615707944899661
0,398158761392421
0,129321123999227
-0,711734243534382
-0,612055865867089
-0,314124234632647
0,748916487092579
-0,1496425825868
0,271458916026847
0,342220226927763
0,254362714129669
-0,65426952189499
0,739077308093699
-0,569362133540847
-0,925019234383953
-0,265113853507263
0,47252434560681
0,315850192362373
-0,379281250470915
-0,125373143295466
0,588168441126202
0,707792615381904
-0,922024398074497
-0,962338786554681
-0,677574293537798
0,649892091588067
-0,541976989964944
-0,313473691844136
-0,349192117969129
-0,603822831811301
0,469738986096223
0,51260148338629
-0,25999341591261
0,0930886879065487
-0,506124049195146
0,211151429084666
0,752680678736736
0,437147397285862
0,643600062301196
0,818725686435926
-0,576397511910832
0,927731647122526
0,841188114062505
0,0326207284967512
-0,994920394381006
0,520581871979209
0,258167402473356
0,123570520954007
0,218637287252879
-0,195358697881624
0,897784358774211
0,703896063242059
-0,446452524255241
-0,950841813325343
0,349296764167629
-0,323500560281566
0,320183159466918
0,091659910553908
0,965840050003417
-0,261947957455156
-0,772147244667703
0,0623901789367154
-0,800450464617671
-0,124718252161852
0,87248124083154
0,741761230743379
0,60572389401762
-0,354011379812849
0,936761915654299
-0,136170663468619
-0,0177945322439981
-0,964623051679052
0,672250130061177
-0,19800693690684
-0,548975631384633
0,660436794003675
0,866604501319399
0,0453548734287521
-0,967418392173675
-0,198156165517008
-0,608275310885289
0,33445248908105
0,467889020902984
0,846166579912494
-0,501607190585512
0,765842922854164
-0,0409459923584694
-0,309151602587268
0,743791923738919
0,81737651108642
0,890968269617748
-0,338979231817172
0,471307347282445
-0,0944519802436474
0,590872931103628
0,361212309152452
0,728182111740197
-0,0340936337756429
0,160139487665212
-0,736681625124384
0,91485797796159
-0,387821217713794
0,186808605299708
-0,645192049278501
0,822435834362375
0,862407410453263
-0,968354066819117
0,7515544126516
0,598133818059291
0,688859970163954
-0,190105061600965
-0,725171713961834
0,059078302727583
0,163996215520425
-0,653672646569867
-0,106599733748753
0,594501158033731
-0,646617044530165
-0,62311106157634
-0,893361682022624
-0,217292776898152
-0,0851245033951125
-0,0978033035517686
-0,880614595432121
-0,0271389330863668
-0,678815300426826
-0,435930398961497
0,113081070181486
-0,97626925444988
-0,364014601038776
0,734196989673282
0,207499594989931
0,0927145793534419
-0,945068046425035
0,00748157268738447
0,616139983579582
0,601942465455245
-0,69268886823798
-0,440779333673781
-0,302527335147619
0,766711151118721
0,374799156270362
-0,410982572199303
0,053501169687836
0,480611151773767
-1,75186432979091E-05
0,709982085837974
0,0674232007318285
0,381946883807865
0,5012511347892
0,29833780941476
0,264943822876058
-0,459565719337932
-0,491678241403624
0,756605287900476
0,909196803303993
-0,610387099725375
0,289815069776874
-0,722989641000978
-0,433218553398372
-0,254243617530094
-0,518579912147755
-0,670347790080285
0,740903539462436
-0,627558671695906
0,575207628111917
0,822160917251446
-0,152735257126733
0,111903831880495
0,356721083334052
-0,28075776588207
-0,743241530723517
-0,792518556021395
-0,48635253286285
0,323100908344193
-0,442544474006884
-0,688319292705655
-0,233297889695176
0,211120131989531
0,0898120594629144
0,932254682263478
-0,0993018649049577
0,885215385763541
0,769263232950709
-0,113014143478598
0,779545906828505
-0,852356116218658
-0,168285783924295
-0,711347918823058
0,8870033751647
-0,930436179009469
0,0802206830495134
