-0,15279009246863
0,137686751381348
0,0971537554157682
-0,994001353156754
-0,0612326427647996
-0,402498005611123
-0,522527763397679
-0,600014461018152
0,682773903795878
-0,46582148664902
0,432067473154546
-0,150013468763797
-0,278504104017515
-0,457124187358247
0,199922779202425
-0,63161320874077
-0,610870617260631
-0,700164932617994
0,65874432383978
0,0236509735806152
-0,679255070015441
0,381829835186633
-0,188394953118821
-0,731774721169739
-0,403164451663925
-0,697056556910768
-0,0824632398236838
0,166548782571474
0,422972011111198
-0,229261150224722
0,142024280103866
-0,0320927356519237
0,434772968029032
-0,193908309188629
-0,0112626594543749
0,500881072832682
0,503424113385111
-0,0148875485243684
0,00265056779731565
-0,549846769100915
-0,240432834830337
0,560301975142351
-0,705409576979191
-0,0367538803428197
-0,816748018291196
-0,118209764882089
0,804876891805267
-0,198109223133935
-0,92906307798301
0,914985557047178
0,721921010744721
0,0298455250588459
0,824409936472964
0,191988732289518
0,974232273164313
0,465380072344737
-0,673918295499831
-0,171071523414492
0,409163098507171
-0,364176085854031
0,679965234212561
0,310923454030847
-0,0229864721293498
-0,0879649459794001
0,392154233247114
-0,53583979119353
0,415213563207171
0,915404205171114
0,554138472096128
0,699041706369744
-0,135037322125881
0,404016931263738
0,29718449958469
0,208591092940695
-0,735916191589048
-0,239557045157793
0,087239412165824
0,848358927223999
-0,915026702878543
0,715045313218164
-0,501933448716036
-0,884354016689749
0,0956118605544847
0,50798645406402
0,0488178390305571
-0,88782124495498
0,143497327875112
-0,757215764260486
-0,168140582352942
0,523357268200888
0,174799368332512
-0,325504363200396
0,575949352968461
-0,633173346348653
-0,229812003313476
0,448643711138816
-0,416711552728299
0,382555369000209
0,571091886410067
0,719091772902334
0,466576671910741
0,889472686634153
0,247752304769937
-0,628104784352754
0,0500228791730586
-0,682095920519017
0,732661025474156
-0,384181156467731
-0,0720950761214342
0,213789318322106
-0,621859339821087
-0,522277222723829
-0,256044820535949
0,694117785289007
-0,862242637137995
0,56431925090231
-0,784688406523638
0,46902707380663
0,863217214990043
0,279975478202093
0,320662880931358
0,172429327467656
0,083544787524056
-0,96921879610476
-0,475757661962769
-0,809532958925484
0,828067578295277
-0,0696421540666567
-0,561596903745829
-0,184559902727865
-0,822845492429494
0,704684043165615
-0,722732959186068
-0,634118475780878
-0,751531358692577
-0,391406135350189
-0,132106321459686
-0,276283355092762
-0,542036425109038
-0,269086240450426
-0,620482270429136
-0,472321515657157
0,314879311860949
0,618070099324952
0,145216608021975
-0,302923408943658
0,930540457335552
0,881831567679453
-0,770930709210658
0,205868745784214
0,233332117662454
0,114261373465071
0,519338154010166
-0,708883591792026
-0,601571108029024
-0,705852655556916
-0,194072100889903
0,216971100874697
0,847652877610015
-0,140444161901457
